Unnamed: 0,title,inst1,inst2,inst3,inst4,inst5,inst6,inst7,inst8,inst9,inst10,inst11,inst12,inst13,inst14,inst15,inst16,inst17,inst18,inst19,inst20,inst21,inst22,inst23,inst24,num_academia,num_company
859,A Decomposition Approach for Urban Anomaly Detection Across Spatiotemporal Data,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology,Tsinghua University,Tsinghua University,Hong Kong University of Science and Technology,University of Helsinki,,,,,,,,,,,,,,,,,,,6.0,0.0
860,KitcheNette: Predicting and Ranking Food Ingredient Pairings using Siamese Neural Networks,Korea University,Korea University,Korea University,Korea University,Korea University,Korea University,,,,,,,,,,,,,,,,,,,6.0,0.0
861,Decoding EEG by Visual-guided Deep Neural Networks,University of North Carolina at Chapel Hill,Tsinghua University,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,,,,,,,,,,,,,,,,,,,6.0,0.0
862,Deep Adversarial Social Recommendation,City University of Hong Kong,Michigan State University,Michigan State University,City University of Hong Kong,Michigan State University,Hong Kong Polytechnic University,,,,,,,,,,,,,,,,,,,6.0,0.0
863,Boundary Perception Guidance: A Scribble-Supervised Semantic Segmentation Approach,Institute of Computing Technology,Chinese Academy of Sciences,The University of Tokyo,Institute of Computing Technology,University of Science and Technology of China,University of Technology Sydney,Institute of Computing Technology,Chinese Academy of Sciences,Institute of Computing Technology,,,,,,,,,,,,,,,,9.0,0.0
864,Neural Collective Entity Linking Based on Recurrent Random Walk Network Learning,Xiamen University,Institute of Information Engineering,University of Chinese Academy of Sciences,Xiamen University,Xiamen University,University of Rochester,University of Rochester,University of Rochester," Xiaomi AI Lab, Xiaomi Inc., Beijing, Chin",,,,,,,,,,,,,,,,8.0,0.0
865,Quantum-Inspired Interactive Networks for Conversational Sentiment Analysis,Tianjin University,Zhejiang Lab,University of Padua,Beijing Institute of Technology,The Open University,Tianjin University,Tianjin University,,,,,,,,,,,,,,,,,,7.0,0.0
866,MAT-Net: Medial Axis Transform Network for 3D Object Recognition,Tsinghua University,Research Organization for Information Science and Technology,Tsinghua University,Research Organization for Information Science and Technology,Tsinghua University,Research Organization for Information Science and Technology,Tsinghua University,Research Organization for Information Science and Technology,University of North Texas at Dallas,University of Hong Kong,University of Hong Kong,,,,,,,,,,,,,,11.0,0.0
867,Zeroth-Order Stochastic Alternating Direction Method of Multipliers for Nonconvex Nonsmooth Optimization,University of Pittsburgh,University of Pittsburgh,Nanjing University of Aeronautics and Astronautics," MIIT Key Laboratory of Pattern Analysis & Machine Intelligence, Chin",University of Pittsburgh, JD Finance America Corporatio,,,,,,,,,,,,,,,,,,,3.0,1.0
868,Attribute Aware Pooling for Pedestrian Attribute Recognition, Huawei Noah's Ark La, Huawei Noah's Ark La, Huawei Noah's Ark La, Huawei Noah's Ark La, Huawei Noah's Ark La,University of Sydney,,,,,,,,,,,,,,,,,,,1.0,0.0
869,Metric Learning on Healthcare Data with Incomplete Modalities,"University at Buffalo, State University of New York","University at Buffalo, State University of New York","University at Buffalo, State University of New York",Beijing University of Technology,"University at Buffalo, State University of New York",University of Virginia,,,,,,,,,,,,,,,,,,,6.0,0.0
870,Fast and Robust Multi-View Multi-Task Learning via Group Sparsity,Kyoto University,Kyoto University,Kyoto University,Aalto University,,,,,,,,,,,,,,,,,,,,,4.0,0.0
871,Matching with Constraints,Commonwealth Scientific and Industrial Research Organisation,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
872,Hintikka's World: Scalable Higher-order Knowledge,Institut de Recherche en Informatique et Systèmes Aléatoires,Université de Caen Normandie,Université de Caen Normandie,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
873,Aggregating Incomplete Pairwise Preferences by Weight,Instituto de Pesquisas Tecnológicas,Instituto de Pesquisas Tecnológicas,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
874,On the Tree Representations of Dichotomous Preferences,Saarland University,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
875,Entity Alignment for Cross-lingual Knowledge Graph with Graph Convolutional Networks,Central South University,Central South University,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
876,A Deep Bi-directional Attention Network for Human Motion Recovery,Nanjing University of Science and Technology,Nanjing University of Science and Technology,Nanjing University of Science and Technology,Nanjing University of Science and Technology,,,,,,,,,,,,,,,,,,,,,4.0,0.0
877,Exchangeability and Kernel Invariance in Trained MLPs,University of Queensland,University of Queensland,International Computer Science Institute,University of Queensland,,,,,,,,,,,,,,,,,,,,,4.0,0.0
878,Learning to Draw Text in Natural Images with Conditional Adversarial Networks,Institute of Information Engineering,University of Chinese Academy of Sciences,University of Science and Technology of China,Institute of Information Engineering,Institute of Information Engineering,University of Science and Technology of China,,,,,,,,,,,,,,,,,,,6.0,0.0
879,Generative Image Inpainting with Submanifold Alignment,University of Melbourne,University of Melbourne,University of Melbourne,University of Melbourne,University of Melbourne,,,,,,,,,,,,,,,,,,,,5.0,0.0
880,Robust Learning from Noisy Side-information by Semidefinite Programming,Yunnan Normal University,Hong Kong University of Science and Technology,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
881,Classification with Label Distribution Learning,Southeast University,Southeast University,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
882,Object Detection based Deep Unsupervised Hashing,Beijing Institute of Technology," CETC Big Data Research Institute, Chin",Beijing Institute of Technology," Zhijiang Lab, Chin",Beijing Institute of Technology,Beijing Institute of Technology,,,,,,,,,,,,,,,,,,,4.0,0.0
883,Graph-based Neural Sentence Ordering,Xiamen University,University of Rochester," Tencent AI Lab, Bellevue, WA, U.S",Xiamen University,Xiamen University,Xiamen University,University of Rochester,,,,,,,,,,,,,,,,,,5.0,1.0
884,A Contribution to the Critique of Liquid Democracy,University of Patras,University of Toronto,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
885,Portioning Using Ordinal Preferences: Fairness and Efficiency,Paris Dauphine University,University of Patras,Paris Dauphine University,Paris Dauphine University,University of Oxford,,,,,,,,,,,,,,,,,,,,5.0,0.0
886,Improving the Robustness of Deep Neural Networks via Adversarial Training with Triplet Loss,Nanjing University," JD AI Research, Chin"," JD AI Research, Chin",Nanjing University,,,,,,,,,,,,,,,,,,,,,2.0,2.0
887,Learning Instance-wise Sparsity for Accelerating Deep Models,University of Sydney,University of Sydney,University of Sydney,University of Sydney,University of Sydney,University of Sydney,University of Sydney,,,,,,,,,,,,,,,,,,7.0,0.0
888,Deep Reinforcement Learning for Ride-sharing Dispatching and Repositioning," DiDi Research America, Mountain View, CA, US"," DiDi AI Labs, Beijing, Chin"," DiDi Research America, Mountain View, CA, US"," DiDi AI Labs, Beijing, Chin"," DiDi Research America, Mountain View, CA, US"," DiDi AI Labs, Beijing, Chin"," DiDi AI Labs, Beijing, Chin"," DiDi Research America, Mountain View, CA, US"," DiDi Research, Beijing, Chin"," DiDi Research, Beijing, Chin",,,,,,,,,,,,,,,0.0,6.0
889,Landmark Selection for Zero-shot Learning,Tsinghua University,Tsinghua University,University of Warwick,Hangzhou Dianzi University,Hangzhou Dianzi University,Tsinghua University,,,,,,,,,,,,,,,,,,,6.0,0.0
890,Integrating Pseudo-Boolean Constraint Reasoning in Multi-Objective Evolutionary Algorithms,University of Lisbon," OutSystems, Portuga",University of Lisbon,University of Lisbon,,,,,,,,,,,,,,,,,,,,,3.0,0.0
891,Conditions for Avoiding Node Re-expansions in Bounded Suboptimal Search,Alberta Hospital Edmonton,Alberta Hospital Edmonton,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
892,Polygon-Net: A General Framework for Jointly Boosting Multiple Unsupervised Neural Machine Translation Models,Nankai University,Microsoft Research (United Kingdom),Nankai University,Microsoft Research (United Kingdom),,,,,,,,,,,,,,,,,,,,,2.0,2.0
893,Privacy-preserving Stacking with Application to Cross-organizational Diabetes Prediction," Department of Computer Science and Engineering, HKUS"," Department of Computer Science and Engineering, HKUS"," Department of Computer Science and Engineering, HKUS"," Department of Computer Science and Engineering, HKUS"," Department of Computer Science and Engineering, HKUS"," Department of Computer Science and Engineering, HKUS"," Department of Computer Science and Engineering, HKUS"," Department of Computer Science and Engineering, HKUS",,,,,,,,,,,,,,,,,5.0,2.0
894,Dual Self-Paced Graph Convolutional Network: Towards Reducing Attribute Distortions Induced by Topology,Hebei University of Technology,Hebei University of Technology,Hebei University of Technology,Hebei University of Technology,Hebei University of Technology,Hebei University of Technology,Beihang University,,,,,,,,,,,,,,,,,,7.0,0.0
895,Learning Swarm Behaviors using Grammatical Evolution and Behavior Trees,Brigham Young University,Brigham Young University,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
896,Computing Approximate Equilibria in Sequential Adversarial Games by Exploitability Descent,University of Alberta,University of Alberta,University of Alberta,University of Alberta,University of Alberta,University of Alberta,University of Alberta,University of Alberta,,,,,,,,,,,,,,,,,8.0,0.0
897,SynthNet: Learning to Synthesize Music End-to-End,University of Melbourne,Australian National University,University of Melbourne,University of Melbourne,,,,,,,,,,,,,,,,,,,,,4.0,0.0
898,Rapid Performance Gain through Active Model Reuse,Nanjing University,Nanjing University,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
899,Neurons Merging Layer: Towards Progressive Redundancy Reduction for Deep Supervised Hashing," NLPR & CRIPAC, Institute of Automation, Chinese Academy of Science",University of Chinese Academy of Sciences, Horizon Robotic, Horizon Robotic," NLPR & CRIPAC, Institute of Automation, Chinese Academy of Science", Horizon Robotic," NLPR & CRIPAC, Institute of Automation, Chinese Academy of Science",University of Chinese Academy of Sciences,Center for Excellence in Brain Science and Intelligence Technology,,,,,,,,,,,,,,,,3.0,0.0
900,Zero-shot Learning with Many Classes by High-rank Deep Embedding Networks,Tsinghua University,Tsinghua University,University of Warwick,Jiaxing University,Chinese PLA General Hospital,Tsinghua University,,,,,,,,,,,,,,,,,,,5.0,0.0
901,A Goal-Driven Tree-Structured Neural Model for Math Word Problems, Equal Contribution, Equal Contribution,Fudan University,Fudan University,,,,,,,,,,,,,,,,,,,,,2.0,0.0
902,GANs for Semi-Supervised Opinion Spam Detection,Colorado State University Pueblo,University of Washington,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
903,Playgol: Learning Programs Through Play,University of Oxford,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
904,A Dual Approach to Verify and Train Deep Networks *,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
905,Leadership in Congestion Games: Multiple User Classes and Non-Singleton Actions,Politecnico di Milano,Politecnico di Milano,Politecnico di Milano,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
906,Aggressive Driving Saves More Time? Multi-task Learning for Customized Travel Time Estimation,Beijing Jiaotong University,Beijing Jiaotong University,Beijing Jiaotong University,Beijing Jiaotong University," Beijing DiDi Infinity Technology and Development Co., Ltd"," Beijing DiDi Infinity Technology and Development Co., Ltd"," Beijing DiDi Infinity Technology and Development Co., Ltd",,,,,,,,,,,,,,,,,,4.0,3.0
907,The Complexity of Model Checking Knowledge and Time,University of Naples Federico II,University of Naples Federico II,University of Naples Federico II,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
908,Weakly Supervised Multi-task Learning for Semantic Parsing,Sun Yat-sen University,Microsoft Research Asia (China),Microsoft Research Asia (China),Microsoft Research Asia (China),Microsoft (United States),Microsoft (United States),Sun Yat-sen University,Microsoft Research Asia (China),,,,,,,,,,,,,,,,,2.0,6.0
909,One-Shot Texture Retrieval with Global Context Metric,University of Science and Technology of China,University of Science and Technology of China,University of Science and Technology of China,University of Science and Technology of China,,,,,,,,,,,,,,,,,,,,,4.0,0.0
910,Dynamic Electronic Toll Collection via Multi-Agent Deep Reinforcement Learning with Edge-Based Graph Convolutional Networks,Nanyang Technological University,Dartmouth College,Nanyang Technological University,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
911,Multi-Margin based Decorrelation Learning for Heterogeneous Face Recognition,Xidian University,Xidian University,Xidian University,Xidian University,Xidian University,Xidian University,Xidian University,Xidian University," Tencent AI Lab, Shenzhen, Chin",,,,,,,,,,,,,,,,4.0,1.0
912,Model-Free Model Reconciliation,Arizona State University,Arizona State University,Arizona State University,Arizona State University,,,,,,,,,,,,,,,,,,,,,4.0,0.0
913,Multi-Agent Path Finding on Ozobots,Charles University,Charles University,Charles University,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
914,"AI at the Margins: Data, Decisions, and Inclusive Social Impact",Harvard University,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
915,Playing FPS Games With Environment-Aware Hierarchical Reinforcement Learning,Tsinghua University,Tsinghua University,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0
916,Imitation Learning from Video by Leveraging Proprioception,The University of Texas at Austin,United States Army Research Laboratory,The University of Texas at Austin,,,,,,,,,,,,,,,,,,,,,,3.0,0.0
917,Online Learning from Capricious Data Streams: A Generative Approach,University of Louisiana at Lafayette,University of Louisiana at Lafayette,Chongqing Institute of Green and Intelligent Technology,University of Louisiana at Lafayette,University of Louisiana at Lafayette,University of Louisiana at Lafayette,,,,,,,,,,,,,,,,,,,6.0,0.0
918,Privacy-aware Synthesizing for Crowdsourced Data,University of Virginia,"University at Buffalo, State University of New York","University at Buffalo, State University of New York","University at Buffalo, State University of New York",University of Virginia,,,,,,,,,,,,,,,,,,,,5.0,0.0
