Unnamed: 0,title,inst1,inst2,inst3,inst4,inst5,inst6,inst7,inst8,inst9,inst10,inst11,inst12,inst13,inst14,inst15,num_academia,num_company
804,Improving Entity Recommendation with Search Log and Multi-Task Learning,Harbin Institute of Technology,Ministry of Education of the People's Republic of China,Ministry of Education of the People's Republic of China,Ministry of Education of the People's Republic of China,Ministry of Education of the People's Republic of China,Harbin Institute of Technology,,,,,,,,,,6.0,0.0
805,Efficient Pruning of Large Knowledge Graphs,Sapienza University of Rome,Lappeenranta-Lahti University of Technology,University of Mannheim,Lappeenranta-Lahti University of Technology,,,,,,,,,,,,2.0,0.0
806,A Decentralised Approach to Intersection Traffic Management,University of Lyon System,University of Transport and Communications,University of Lyon System,University of Southampton,,,,,,,,,,,,4.0,0.0
807,Deontic Sensors,University of Bath,University of Bath,University of Bath,,,,,,,,,,,,,3.0,0.0
808,Deep Attributed Network Embedding,University of Pittsburgh,University of Pittsburgh,,,,,,,,,,,,,,2.0,0.0
809,Interpretable Recommendation via Attraction Modeling: Learning Multilevel Attractiveness over Multimodal Movie Contents,University of Technology,University of Shanghai for Science and Technology,University of Technology,National University of Defense Technology,University of Technology,University of Shanghai for Science and Technology,,,,,,,,,,6.0,0.0
810,Temporal Belief Memory: Imputing Missing Data during RNN Training,North Carolina State University,North Carolina State University,,,,,,,,,,,,,,2.0,0.0
811,Episodic Memory Deep Q-Networks,,,,,,,,,,,,,,,,0.0,0.0
812,Accelerating Innovation Through Analogy Mining,Hebrew University of Jerusalem,Carnegie Mellon University,Carnegie Mellon University,Hebrew University of Jerusalem,,,,,,,,,,,,4.0,0.0
813,Reduced Cost Fixing for Maximum Satisfiability *,University of Toronto,University of Helsinki,University of Helsinki,University of Helsinki,,,,,,,,,,,,4.0,0.0
814,Hatebusters: A Web Application for Actively Reporting YouTube Hate Speech,Aristotle University of Thessaloniki,Aristotle University of Thessaloniki,Aristotle University of Thessaloniki,,,,,,,,,,,,,3.0,0.0
815,Balanced News Using Constrained Bandit-based Personalization,Indian Institute of Technology Kanpur,Indian Institute of Technology Kanpur,Indian Institute of Technology Kanpur,Indian Institute of Technology Kanpur,Indian Institute of Technology Kanpur,Indian Institute of Technology Kanpur,,,,,,,,,,6.0,0.0
816,Redividing the Cake,Ariel University,,,,,,,,,,,,,,,1.0,0.0
817,Compiling Model Representations for Querying Large ABoxes in Expressive DLs,TU Wien,TU Wien,TU Wien,,,,,,,,,,,,,3.0,0.0
818,Jointly Learning Network Connections and Link Weights in Spiking Neural Networks,Zhejiang University,Zhejiang University,Zhejiang University,Zhejiang University,Sichuan University of Science and Engineering,Zhejiang University,Zhejiang University,Zhejiang University,,,,,,,,7.0,0.0
819,Interpretable Drug Target Prediction Using Deep Neural Representation,IBM Research - Thomas J. Watson Research Center,IBM Research - Thomas J. Watson Research Center,IBM Research - Thomas J. Watson Research Center,IBM Research - Thomas J. Watson Research Center,IBM Research - Thomas J. Watson Research Center,IBM Research - Thomas J. Watson Research Center,,,,,,,,,,6.0,0.0
820,Joint Extraction of Entities and Relations Based on a Novel Graph Scheme,Harbin Institute of Technology,Singapore University of Technology and Design,Harbin Institute of Technology,Harbin Institute of Technology,,,,,,,,,,,,4.0,0.0
821,Reinforcing Coherence for Sequence to Sequence Model in Dialogue Generation,University of Chinese Academy of Sciences,CAS Key Lab of Network Data Science and Technology,Institute of Computing Technology,,,,,,,,,,,,,5.0,0.0
822,Unsupervised Cross-Modality Domain Adaptation of ConvNets for Biomedical Image Segmentations with Adversarial Loss," Department of Computer Science and Engineering, The Chinese University o",University of Michigan–Ann Arbor," Department of Computer Science and Engineering, The Chinese University o"," Department of Computer Science and Engineering, The Chinese University o"," Imsight Medical Technology Inc., Shenzhen, Chin"," Department of Computer Science and Engineering, The Chinese University o",,,,,,,,,,1.0,0.0
823,MEnet: A Metric Expression Network for Salient Object Segmentation,Xiamen University,Xiamen University,South China University of Technology,Xiamen University,Columbia University,,,,,,,,,,,5.0,0.0
824,LC-RNN: A Deep Learning Model for Traffic Speed Prediction,Soochow University,Soochow University,Soochow University," State Key Laboratory of Software Architecture (Neusoft Corporation), Chin",Xidian University,University of Queensland,Soochow University,Soochow University,University of Queensland,,,,,,,6.0,0.0
825,Predicting the Spatio-Temporal Evolution of Chronic Diseases in Population with Human Mobility Data,University of Science and Technology of China,University of Cambridge,University of Cambridge,New York University,University of Cambridge,University of Science and Technology of China,University of Science and Technology of China,University of Cambridge,,,,,,,,8.0,0.0
826,Fast Cross-Validation,Institute of Information Engineering,Institute of Information Engineering,King Abdullah University of Science and Technology,Institute of Information Engineering,Tianjin University,,,,,,,,,,,5.0,0.0
827,On Q-learning Convergence for Non-Markov Decision Processes,Australian National University,Australian National University,,,,,,,,,,,,,,2.0,0.0
828,Recursive Spoken Instruction-Based One-Shot Object and Action Learning,Tufts University,Tufts University,Tufts University,Tufts University,Northeastern University,,,,,,,,,,,5.0,0.0
829,Cost-Based Goal Recognition for the Path-Planning Domain,RMIT University,RMIT University,,,,,,,,,,,,,,2.0,0.0
830,Divide and Conquer: Towards Faster Pseudo-Boolean Solving,Royal Institute of Technology,Royal Institute of Technology,,,,,,,,,,,,,,2.0,0.0
831,A General Approach to Running Time Analysis of Multi-objective Evolutionary Algorithms,University of Science and Technology of China,University of Science and Technology of China,Southern University of Science and Technology,,,,,,,,,,,,,3.0,0.0
832,AI for Conservation: Aerial Monitoring to Learn and Plan Against Illegal Actors,University of Southern California,,,,,,,,,,,,,,,1.0,0.0
833,Data-driven Onboard Scheduling for an Autonomous Observation Satellite," CODeS, Department of Computer Science, KU Leuve"," CODeS, Department of Computer Science, KU Leuve",National University of Defense Technology,,,,,,,,,,,,,3.0,0.0
834,ElimiNet: A Model for Eliminating Options for Reading Comprehension with Multiple Choice Questions,Indian Institute of Technology Madras,Indian Institute of Technology Madras,Indian Institute of Technology Madras,Indian Institute of Technology Madras,,,,,,,,,,,,4.0,0.0
835,Non-translational Alignment for Multi-relational Networks,Beijing Institute of Technology,Shinrakuen Hospital,Beijing Institute of Technology,Beijing Institute of Technology,University of the Sunshine Coast,Beijing Institute of Technology,Beijing Institute of Technology,,,,,,,,,6.0,0.0
836,From Conjunctive Queries to Instance Queries in Ontology-Mediated Querying,University of Bremen,University of Bremen,University of Liverpool,,,,,,,,,,,,,3.0,0.0
837,The Complexity of Limited Belief Reasoning -The Quantifier-Free Case,Fudan University,Australian National University,UNSW Sydney,,,,,,,,,,,,,3.0,0.0
838,Combinatorial Auctions via Machine Learning-based Preference Elicitation,University of Zurich,Boston University,University of Zurich,,,,,,,,,,,,,3.0,0.0
839,Differentiated Attentive Representation Learning for Sentence Classification,Southern California Earthquake Center,Beijing University of Posts and Telecommunications,,,,,,,,,,,,,,2.0,0.0
840,LTL Realizability via Safety and Reachability Games,University of Toronto," IBM Research, Cambridge Research Center, US",Pontificia Universidad Católica de Chile,University of Toronto," IBM Research, Cambridge Research Center, US",,,,,,,,,,,3.0,1.0
841,Stochastic Fractional Hamiltonian Monte Carlo,University of Cambridge,Peking University,Beijing Institute of Big Data Research,,,,,,,,,,,,,3.0,0.0
842,"Traffic Light Scheduling, Value of Time, and Incentives *",University of Liverpool," Industrial Engineering and Management, Technio"," Industrial Engineering and Management, Technio"," Industrial Engineering and Management, Technio",,,,,,,,,,,,4.0,0.0
843,Cost-Effective Active Learning for Hierarchical Multi-Label Classification,Nanjing University of Aeronautics and Astronautics,Nanjing University of Aeronautics and Astronautics,,,,,,,,,,,,,,2.0,0.0
844,MUSCAT: Multi-Scale Spatio-Temporal Learning with Application to Climate Modeling,Michigan State University,Michigan State University,Michigan State University,Michigan State University,Michigan State University,Michigan State University,,,,,,,,,,6.0,0.0
845,On the Conditional Logic of Simulation Models,Stanford University,Stanford University,,,,,,,,,,,,,,2.0,0.0
846,Synthesis of Controllable Nash Equilibria in Quantitative Objective Games,University of Oxford,Hebrew University of Jerusalem,University of Oxford,,,,,,,,,,,,,3.0,0.0
847,Accountable Approval Sorting,University of Paris-Saclay,Paris Dauphine University," Thales Research and Technology, Palaiseau, Franc",Laboratoire de Recherche en Informatique de Paris 6,University of Paris-Saclay,University of Paris-Saclay,,,,,,,,,,5.0,0.0
848,JUMPER: Learning When to Make Classification Decisions in Reading,McGovern Institute for Brain Research,McGovern Institute for Brain Research,McGovern Institute for Brain Research,Tsinghua University,,,,,,,,,,,,4.0,0.0
849,Core-Guided Minimal Correction Set and Core Enumeration," VMware Research, US"," Microsoft Research, US",Barcelona Supercomputing Center," VMware Research, US",Tel Aviv University,,,,,,,,,,,2.0,0.0
850,Learning and Communicating the Latent States of Human-Machine Collaboration,Massachusetts Institute of Technology,Massachusetts Institute of Technology,,,,,,,,,,,,,,2.0,0.0
851,Finding Communities with Hierarchical Semantics by Distinguishing General and Specialized Topics,Tianjin University,Tianjin University,Dalian Maritime University,Tianjin University,Tianjin University,Hong Kong Baptist University,,,,,,,,,,6.0,0.0
852,Open-Ended Long-form Video Question Answering via Adaptive Hierarchical Reinforced Networks,Zhejiang University,Zhejiang University,Zhejiang University,Hangzhou Dianzi University,Hangzhou Dianzi University,Zhejiang University,Zhejiang University,Zhejiang University,,,,,,,,8.0,0.0
853,Live Face Verification with Multiple Instantialized Local Homographic Parameterization,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Visio,Shanghai Jiao Tong University,Shanghai Jiao Tong University,,,,,,,,,,6.0,0.0
854,Semantic Locality-Aware Deformable Network for Clothing Segmentation,Zhejiang University,Zhejiang University,Zhejiang University,Zhejiang University,Zhejiang University,Zhejiang University,Zhejiang University,Zhejiang University,,,,,,,,8.0,0.0
855,Lightweight Label Propagation for Large-Scale Network Data,Nanjing University,Nanjing University,,,,,,,,,,,,,,2.0,0.0
856,NeuCast: Seasonal Neural Forecast of Power Grid Time Series, Beijing Key Lab of Intelligent Telecommunications Software and Multimedi,Beijing University of Posts and Telecommunications, CAS Key Laboratory of Network Data Science and Technolog,Institute of Computing Technology, Beijing Key Lab of Intelligent Telecommunications Software and Multimedi,Beijing University of Posts and Telecommunications,Carnegie Mellon University, Beijing Key Lab of Intelligent Telecommunications Software and Multimedi,Beijing University of Posts and Telecommunications, CAS Key Laboratory of Network Data Science and Technolog,Institute of Computing Technology,,,,,6.0,0.0
857,Enhancing Semantic Representations of Bilingual Word Embeddings with Syntactic Dependencies,University of Science and Technology of China,University of Science and Technology of China,University of Science and Technology of China,University of Science and Technology of China,University of Science and Technology of China,,,,,,,,,,,5.0,0.0
858,Online Pricing for Revenue Maximization with Unknown Time Discounting Valuations,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Nanjing University,,,,,,,,,,,,4.0,0.0
859,Extended Increasing Cost Tree Search for Non-Unit Cost Domains,University of Denver,University of Denver,Ben-Gurion University of the Negev,,,,,,,,,,,,,3.0,0.0
860,Brain-inspired Balanced Tuning for Spiking Neural Networks,Chinese Academy of Sciences,Institute of Automation,Chinese Academy of Sciences,University of Chinese Academy of Sciences,Institute of Automation,Institute of Automation,Center for Excellence in Brain Science and Intelligence Technology,Chinese Academy of Sciences,University of Chinese Academy of Sciences,Institute of Automation,Chinese Academy of Sciences,University of Chinese Academy of Sciences,Institute of Automation,Center for Excellence in Brain Science and Intelligence Technology,,14.0,0.0
